Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Wed, Feb 1, 1961",St. Louis Hawks,137,Detroit Pistons,131,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Wed, Feb 1, 1961",New York Knicks,120,Boston Celtics,124,Box Score,,,,Rhode Island Auditorium,"at Providence, RI"
"Wed, Feb 1, 1961",Philadelphia Warriors,122,Syracuse Nationals,113,Box Score,,,,Onondaga War Memorial,
"Thu, Feb 2, 1961",St. Louis Hawks,115,Los Angeles Lakers,116,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Thu, Feb 2, 1961",Cincinnati Royals,118,Philadelphia Warriors,133,Box Score,,,,Convention Hall,
"Fri, Feb 3, 1961",New York Knicks,109,Boston Celtics,123,Box Score,,9200.0,,Boston Garden,
"Fri, Feb 3, 1961",Philadelphia Warriors,136,Cincinnati Royals,135,Box Score,,,,Boston Garden,"at Boston, MA"
"Fri, Feb 3, 1961",Syracuse Nationals,118,Detroit Pistons,121,Box Score,,,,Detroit Olympia,
"Sat, Feb 4, 1961",Syracuse Nationals,104,Detroit Pistons,111,Box Score,,,,Baltimore Coliseum,"at Baltimore, MD"
"Sat, Feb 4, 1961",St. Louis Hawks,128,New York Knicks,111,Box Score,,,,Madison Square Garden (III),
"Sun, Feb 5, 1961",Los Angeles Lakers,125,Detroit Pistons,120,Box Score,,,,Detroit Olympia,
"Sun, Feb 5, 1961",Cincinnati Royals,115,Syracuse Nationals,129,Box Score,,,,Onondaga War Memorial,
"Sun, Feb 5, 1961",New York Knicks,128,Philadelphia Warriors,136,Box Score,OT,,,Convention Hall,
"Sun, Feb 5, 1961",St. Louis Hawks,121,Boston Celtics,123,Box Score,,4088.0,,Boston Garden,
"Mon, Feb 6, 1961",Los Angeles Lakers,110,Cincinnati Royals,101,Box Score,,,,Cole Field House,"at College Park, MD"
"Tue, Feb 7, 1961",Los Angeles Lakers,95,Boston Celtics,96,Box Score,,9000.0,,Madison Square Garden (III),"at New York, NY"
"Tue, Feb 7, 1961",Detroit Pistons,120,New York Knicks,131,Box Score,,,,Madison Square Garden (III),
"Tue, Feb 7, 1961",Philadelphia Warriors,124,St. Louis Hawks,127,Box Score,,,,Kiel Auditorium,
"Wed, Feb 8, 1961",Philadelphia Warriors,123,Detroit Pistons,125,Box Score,,,,Detroit Olympia,
"Wed, Feb 8, 1961",Boston Celtics,108,Syracuse Nationals,130,Box Score,,2718.0,,Onondaga War Memorial,
"Wed, Feb 8, 1961",St. Louis Hawks,103,Los Angeles Lakers,120,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Feb 9, 1961",New York Knicks,115,Cincinnati Royals,119,Box Score,,,,Philadelphia Arena,"at Philadelphia, PA"
"Thu, Feb 9, 1961",St. Louis Hawks,123,Los Angeles Lakers,113,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Feb 9, 1961",Syracuse Nationals,136,Philadelphia Warriors,126,Box Score,,,,Philadelphia Arena,
"Fri, Feb 10, 1961",Boston Celtics,134,Detroit Pistons,137,Box Score,,4363.0,,Detroit Olympia,
"Fri, Feb 10, 1961",Philadelphia Warriors,133,New York Knicks,131,Box Score,,,,Madison Square Garden (III),
"Sat, Feb 11, 1961",New York Knicks,129,Boston Celtics,107,Box Score,,6157.0,,Boston Garden,
"Sat, Feb 11, 1961",Syracuse Nationals,141,Detroit Pistons,111,Box Score,,,,Boston Garden,"at Boston, MA"
"Sat, Feb 11, 1961",Cincinnati Royals,122,St. Louis Hawks,123,Box Score,,,,Kiel Auditorium,
"Sun, Feb 12, 1961",Philadelphia Warriors,125,Boston Celtics,136,Box Score,,8059.0,,Boston Garden,
"Sun, Feb 12, 1961",Cincinnati Royals,105,New York Knicks,104,Box Score,,,,Madison Square Garden (III),
"Sun, Feb 12, 1961",Los Angeles Lakers,105,St. Louis Hawks,95,Box Score,,,,Kiel Auditorium,
"Sun, Feb 12, 1961",Detroit Pistons,122,Syracuse Nationals,148,Box Score,,,,Onondaga War Memorial,
"Mon, Feb 13, 1961",Los Angeles Lakers,100,Cincinnati Royals,104,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Tue, Feb 14, 1961",Detroit Pistons,134,St. Louis Hawks,135,Box Score,,,,Kiel Auditorium,
"Tue, Feb 14, 1961",Los Angeles Lakers,93,Boston Celtics,113,Box Score,,7115.0,,Kiel Auditorium,"at St. Louis, MO"
"Wed, Feb 15, 1961",Syracuse Nationals,127,New York Knicks,129,Box Score,OT,,,Madison Square Garden (III),
"Wed, Feb 15, 1961",St. Louis Hawks,135,Philadelphia Warriors,98,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Thu, Feb 16, 1961",Philadelphia Warriors,121,Boston Celtics,111,Box Score,,7587.0,,Onondaga War Memorial,"at Syracuse, NY"
"Thu, Feb 16, 1961",St. Louis Hawks,107,Cincinnati Royals,133,Box Score,,,,Cincinnati Gardens,
"Thu, Feb 16, 1961",Los Angeles Lakers,129,Detroit Pistons,106,Box Score,,,,Detroit Olympia,
"Thu, Feb 16, 1961",New York Knicks,120,Syracuse Nationals,132,Box Score,,,,Onondaga War Memorial,
"Fri, Feb 17, 1961",Syracuse Nationals,115,Detroit Pistons,113,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Fri, Feb 17, 1961",Boston Celtics,133,Philadelphia Warriors,128,Box Score,,10626.0,,Convention Hall,
"Sat, Feb 18, 1961",St. Louis Hawks,141,Detroit Pistons,138,Box Score,,,,Detroit Olympia,
"Sat, Feb 18, 1961",Los Angeles Lakers,121,New York Knicks,106,Box Score,,,,Madison Square Garden (III),
"Sat, Feb 18, 1961",Syracuse Nationals,129,Philadelphia Warriors,110,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Sun, Feb 19, 1961",Los Angeles Lakers,106,Cincinnati Royals,112,Box Score,,,,Cincinnati Gardens,
"Sun, Feb 19, 1961",New York Knicks,123,St. Louis Hawks,100,Box Score,,,,Kiel Auditorium,
"Sun, Feb 19, 1961",Boston Celtics,116,Syracuse Nationals,106,Box Score,,3865.0,,Onondaga War Memorial,
"Mon, Feb 20, 1961",Syracuse Nationals,126,Los Angeles Lakers,121,Box Score,,,,Mountaineer Field House at West Virginia University,"at Morgantown, WV"
"Tue, Feb 21, 1961",Cincinnati Royals,114,St. Louis Hawks,126,Box Score,,,,Kiel Auditorium,
"Tue, Feb 21, 1961",Syracuse Nationals,123,Detroit Pistons,118,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Feb 21, 1961",Philadelphia Warriors,114,New York Knicks,112,Box Score,,,,Madison Square Garden (III),
"Wed, Feb 22, 1961",Philadelphia Warriors,132,Cincinnati Royals,131,Box Score,,,,Detroit Olympia,"at Detroit, MI"
"Wed, Feb 22, 1961",New York Knicks,117,Detroit Pistons,123,Box Score,,,,Detroit Olympia,
"Wed, Feb 22, 1961",Boston Celtics,93,Los Angeles Lakers,105,Box Score,,13401.0,,Los Angeles Memorial Sports Arena,
"Thu, Feb 23, 1961",Detroit Pistons,121,Philadelphia Warriors,129,Box Score,,,,Philadelphia Arena,
"Thu, Feb 23, 1961",St. Louis Hawks,116,Syracuse Nationals,144,Box Score,,,,Onondaga War Memorial,
"Fri, Feb 24, 1961",Syracuse Nationals,128,Boston Celtics,144,Box Score,,12238.0,,Boston Garden,
"Fri, Feb 24, 1961",St. Louis Hawks,122,New York Knicks,119,Box Score,,,,Madison Square Garden (III),
"Sat, Feb 25, 1961",Philadelphia Warriors,129,Cincinnati Royals,120,Box Score,,,,Cincinnati Gardens,
"Sat, Feb 25, 1961",Boston Celtics,122,St. Louis Hawks,109,Box Score,,10416.0,,Kiel Auditorium,
"Sun, Feb 26, 1961",St. Louis Hawks,148,Cincinnati Royals,122,Box Score,,,,Cincinnati Gardens,
"Sun, Feb 26, 1961",Boston Celtics,113,Detroit Pistons,99,Box Score,,8170.0,,Detroit Olympia,
"Sun, Feb 26, 1961",Philadelphia Warriors,116,Los Angeles Lakers,121,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Feb 26, 1961",New York Knicks,110,Syracuse Nationals,136,Box Score,,,,Onondaga War Memorial,
"Mon, Feb 27, 1961",Philadelphia Warriors,113,Los Angeles Lakers,88,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Feb 28, 1961",St. Louis Hawks,105,Cincinnati Royals,131,Box Score,,,,Cincinnati Gardens,"at New York, NY"
"Tue, Feb 28, 1961",Boston Celtics,142,New York Knicks,116,Box Score,,13563.0,,Madison Square Garden (III),
"Tue, Feb 28, 1961",Los Angeles Lakers,108,Philadelphia Warriors,123,Box Score,,,,Philadelphia Arena,
