Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Oct 10, 1980",Cleveland Cavaliers,103,Boston Celtics,130,Box Score,,15320,2:07,Boston Garden,
"Fri, Oct 10, 1980",San Antonio Spurs,113,Denver Nuggets,112,Box Score,,10027,,McNichols Sports Arena,
"Fri, Oct 10, 1980",Washington Bullets,95,Detroit Pistons,85,Box Score,,9129,,Pontiac Silverdome,
"Fri, Oct 10, 1980",Indiana Pacers,110,New Jersey Nets,91,Box Score,,6661,,Rutgers Athletic Center,
"Fri, Oct 10, 1980",Milwaukee Bucks,106,Philadelphia 76ers,103,Box Score,,15136,2:16,The Spectrum,
"Fri, Oct 10, 1980",Golden State Warriors,101,Phoenix Suns,121,Box Score,,11590,,Arizona Veterans Memorial Coliseum,
"Fri, Oct 10, 1980",Houston Rockets,104,San Diego Clippers,120,Box Score,,5623,,San Diego Sports Arena,
"Fri, Oct 10, 1980",Los Angeles Lakers,99,Seattle SuperSonics,98,Box Score,,35233,,Seattle Kingdome,
"Fri, Oct 10, 1980",Portland Trail Blazers,86,Utah Jazz,96,Box Score,,8150,,Salt Palace,
"Sat, Oct 11, 1980",Chicago Bulls,93,Atlanta Hawks,101,Box Score,,11275,,Omni Coliseum,
"Sat, Oct 11, 1980",New Jersey Nets,99,Cleveland Cavaliers,96,Box Score,,5731,,Coliseum at Richfield,
"Sat, Oct 11, 1980",San Antonio Spurs,92,Dallas Mavericks,103,Box Score,,10373,,Reunion Arena,
"Sat, Oct 11, 1980",San Diego Clippers,91,Golden State Warriors,104,Box Score,,8024,,Oakland-Alameda County Coliseum Arena,
"Sat, Oct 11, 1980",Detroit Pistons,87,Indiana Pacers,100,Box Score,,9756,,Market Square Arena,
"Sat, Oct 11, 1980",Utah Jazz,91,Kansas City Kings,98,Box Score,,7342,,Kemper Arena,
"Sat, Oct 11, 1980",Milwaukee Bucks,109,New York Knicks,114,Box Score,,17229,,Madison Square Garden (IV),
"Sat, Oct 11, 1980",Philadelphia 76ers,126,Washington Bullets,120,Box Score,2OT,16208,,Capital Centre,
"Sun, Oct 12, 1980",Utah Jazz,125,Denver Nuggets,121,Box Score,OT,8401,,McNichols Sports Arena,
"Sun, Oct 12, 1980",Houston Rockets,103,Los Angeles Lakers,114,Box Score,,11142,,The Forum,
"Sun, Oct 12, 1980",Kansas City Kings,100,Phoenix Suns,109,Box Score,,10131,,Arizona Veterans Memorial Coliseum,
"Sun, Oct 12, 1980",Seattle SuperSonics,96,Portland Trail Blazers,107,Box Score,,12666,,Memorial Coliseum,
"Mon, Oct 13, 1980",Detroit Pistons,92,New Jersey Nets,108,Box Score,,5307,,Rutgers Athletic Center,
"Tue, Oct 14, 1980",Boston Celtics,116,Atlanta Hawks,122,Box Score,,8091,2:21,Omni Coliseum,
"Tue, Oct 14, 1980",Detroit Pistons,91,Cleveland Cavaliers,99,Box Score,,4071,,Coliseum at Richfield,
"Tue, Oct 14, 1980",Seattle SuperSonics,85,Dallas Mavericks,83,Box Score,,7004,,Reunion Arena,
"Tue, Oct 14, 1980",Philadelphia 76ers,93,New York Knicks,113,Box Score,,13514,,Madison Square Garden (IV),
"Tue, Oct 14, 1980",Kansas City Kings,103,San Antonio Spurs,109,Box Score,,9876,,HemisFair Arena,
"Wed, Oct 15, 1980",Dallas Mavericks,98,Denver Nuggets,133,Box Score,,6658,,McNichols Sports Arena,
"Wed, Oct 15, 1980",Portland Trail Blazers,92,Golden State Warriors,95,Box Score,,6855,,Oakland-Alameda County Coliseum Arena,
"Wed, Oct 15, 1980",Seattle SuperSonics,100,Houston Rockets,103,Box Score,,6127,,The Summit,
"Wed, Oct 15, 1980",Chicago Bulls,108,Indiana Pacers,97,Box Score,,6909,,Market Square Arena,
"Wed, Oct 15, 1980",Los Angeles Lakers,112,Kansas City Kings,107,Box Score,OT,5753,,Kemper Arena,
"Wed, Oct 15, 1980",Philadelphia 76ers,119,New Jersey Nets,111,Box Score,,6127,,Rutgers Athletic Center,
"Wed, Oct 15, 1980",Phoenix Suns,107,Utah Jazz,93,Box Score,,6300,,Salt Palace,
