Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Fri, Mar 1, 1974",Milwaukee Bucks,89,Atlanta Hawks,105,Box Score,,,,Omni Coliseum,
"Fri, Mar 1, 1974",Boston Celtics,94,Buffalo Braves,110,Box Score,,17378,,Buffalo Memorial Auditorium,
"Fri, Mar 1, 1974",New York Knicks,112,Capital Bullets,103,Box Score,,,,Capital Centre,
"Fri, Mar 1, 1974",Seattle SuperSonics,105,Detroit Pistons,103,Box Score,,,,Cobo Arena,
"Fri, Mar 1, 1974",Phoenix Suns,111,Houston Rockets,117,Box Score,,,,Hofheinz Pavilion,
"Fri, Mar 1, 1974",Kansas City-Omaha Kings,100,Los Angeles Lakers,107,Box Score,,,,The Forum,
"Fri, Mar 1, 1974",Cleveland Cavaliers,110,Philadelphia 76ers,93,Box Score,,,,The Spectrum,
"Fri, Mar 1, 1974",Chicago Bulls,91,Portland Trail Blazers,95,Box Score,,,,Memorial Coliseum,
"Sat, Mar 2, 1974",Houston Rockets,122,Atlanta Hawks,129,Box Score,,,,Omni Coliseum,
"Sat, Mar 2, 1974",Chicago Bulls,88,Golden State Warriors,103,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Sat, Mar 2, 1974",Seattle SuperSonics,99,Milwaukee Bucks,116,Box Score,,,,Milwaukee Arena,
"Sat, Mar 2, 1974",Boston Celtics,104,New York Knicks,88,Box Score,,19694,,Madison Square Garden (IV),
"Sat, Mar 2, 1974",Buffalo Braves,103,Philadelphia 76ers,99,Box Score,,,,The Spectrum,
"Sun, Mar 3, 1974",New York Knicks,108,Boston Celtics,102,Box Score,OT,15320,,Boston Garden,
"Sun, Mar 3, 1974",Cleveland Cavaliers,93,Capital Bullets,98,Box Score,,,,Capital Centre,
"Sun, Mar 3, 1974",Milwaukee Bucks,112,Houston Rockets,106,Box Score,OT,,,Dane County Veteran Memorial Coliseum,"at Madison, WI"
"Sun, Mar 3, 1974",Golden State Warriors,104,Los Angeles Lakers,108,Box Score,,,,The Forum,
"Sun, Mar 3, 1974",Kansas City-Omaha Kings,100,Phoenix Suns,113,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Sun, Mar 3, 1974",Detroit Pistons,99,Portland Trail Blazers,95,Box Score,,,,Memorial Coliseum,
"Mon, Mar 4, 1974",Kansas City-Omaha Kings,103,Milwaukee Bucks,109,Box Score,,,,Milwaukee Arena,
"Tue, Mar 5, 1974",Atlanta Hawks,89,Capital Bullets,103,Box Score,,,,Capital Centre,
"Tue, Mar 5, 1974",Detroit Pistons,95,Golden State Warriors,93,Box Score,,,,Oakland-Alameda County Coliseum Arena,
"Tue, Mar 5, 1974",Seattle SuperSonics,106,New York Knicks,111,Box Score,,,,Madison Square Garden (IV),
"Tue, Mar 5, 1974",Chicago Bulls,111,Phoenix Suns,91,Box Score,,,,Arizona Veterans Memorial Coliseum,
"Tue, Mar 5, 1974",Los Angeles Lakers,102,Portland Trail Blazers,107,Box Score,,,,Memorial Coliseum,
"Wed, Mar 6, 1974",New York Knicks,96,Atlanta Hawks,94,Box Score,,,,Omni Coliseum,
"Wed, Mar 6, 1974",Chicago Bulls,105,Houston Rockets,93,Box Score,,,,Hofheinz Pavilion,
"Wed, Mar 6, 1974",Milwaukee Bucks,111,Kansas City-Omaha Kings,99,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
"Wed, Mar 6, 1974",Boston Celtics,111,Los Angeles Lakers,116,Box Score,,15774,,The Forum,
"Wed, Mar 6, 1974",Capital Bullets,99,Philadelphia 76ers,112,Box Score,,,,The Spectrum,
"Thu, Mar 7, 1974",Golden State Warriors,97,Milwaukee Bucks,95,Box Score,,,,Milwaukee Arena,
"Thu, Mar 7, 1974",Boston Celtics,99,Phoenix Suns,97,Box Score,,6242,,Arizona Veterans Memorial Coliseum,
"Fri, Mar 8, 1974",Seattle SuperSonics,123,Buffalo Braves,117,Box Score,OT,,,Buffalo Memorial Auditorium,
"Fri, Mar 8, 1974",Boston Celtics,106,Houston Rockets,113,Box Score,,4864,,Hofheinz Pavilion,
"Fri, Mar 8, 1974",Detroit Pistons,113,Los Angeles Lakers,129,Box Score,,,,The Forum,
"Fri, Mar 8, 1974",Golden State Warriors,106,Philadelphia 76ers,96,Box Score,,,,The Spectrum,
"Sat, Mar 9, 1974",Chicago Bulls,99,Atlanta Hawks,106,Box Score,,,,Omni Coliseum,
"Sat, Mar 9, 1974",Portland Trail Blazers,103,Capital Bullets,106,Box Score,,,,Capital Centre,
"Sat, Mar 9, 1974",Seattle SuperSonics,96,Kansas City-Omaha Kings,106,Box Score,,,,Omaha Civic Auditorium,"at Omaha, NE"
