Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Jan 2, 1964",Detroit Pistons,111,Cincinnati Royals,112,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Thu, Jan 2, 1964",St. Louis Hawks,111,San Francisco Warriors,106,Box Score,,,,Oakland Civic Auditorium,"at Oakland, CA"
"Thu, Jan 2, 1964",New York Knicks,109,Baltimore Bullets,124,Box Score,,,,Baltimore Civic Center,
"Fri, Jan 3, 1964",New York Knicks,120,Baltimore Bullets,118,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Fri, Jan 3, 1964",Cincinnati Royals,110,Philadelphia 76ers,132,Box Score,,,,Convention Hall,
"Fri, Jan 3, 1964",Boston Celtics,111,San Francisco Warriors,101,Box Score,,10146.0,,Cow Palace,
"Sat, Jan 4, 1964",Philadelphia 76ers,123,Baltimore Bullets,113,Box Score,,,,Baltimore Civic Center,
"Sat, Jan 4, 1964",Boston Celtics,118,Los Angeles Lakers,125,Box Score,OT,15125.0,,Los Angeles Memorial Sports Arena,
"Sat, Jan 4, 1964",Cincinnati Royals,125,New York Knicks,116,Box Score,,,,Madison Square Garden (III),
"Sun, Jan 5, 1964",Boston Celtics,95,Los Angeles Lakers,97,Box Score,,11672.0,,Los Angeles Memorial Sports Arena,
"Sun, Jan 5, 1964",Detroit Pistons,99,St. Louis Hawks,116,Box Score,,,,Kiel Auditorium,
"Sun, Jan 5, 1964",New York Knicks,142,Philadelphia 76ers,118,Box Score,,,,Convention Hall,
"Sun, Jan 5, 1964",Baltimore Bullets,106,Cincinnati Royals,111,Box Score,,,,Cincinnati Gardens,
"Tue, Jan 7, 1964",Philadelphia 76ers,110,Cincinnati Royals,130,Box Score,,,,Fairgrounds Coliseum,"at Columbus, OH"
"Tue, Jan 7, 1964",Boston Celtics,89,San Francisco Warriors,92,Box Score,,5276.0,,Cow Palace,
"Tue, Jan 7, 1964",Baltimore Bullets,113,St. Louis Hawks,123,Box Score,,,,Kiel Auditorium,
"Wed, Jan 8, 1964",Philadelphia 76ers,110,Cincinnati Royals,126,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Wed, Jan 8, 1964",Baltimore Bullets,106,Detroit Pistons,99,Box Score,,,,Cobo Arena,
"Wed, Jan 8, 1964",New York Knicks,118,Los Angeles Lakers,136,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Jan 9, 1964",St. Louis Hawks,115,Philadelphia 76ers,122,Box Score,,,,Convention Hall,
"Thu, Jan 9, 1964",New York Knicks,97,San Francisco Warriors,112,Box Score,,,,Richmond Auditorium,"at Richmond, CA"
"Thu, Jan 9, 1964",Detroit Pistons,125,Baltimore Bullets,115,Box Score,,,,Cleveland Arena,"at Cleveland, OH"
"Fri, Jan 10, 1964",Cincinnati Royals,92,Boston Celtics,109,Box Score,,12870.0,,Boston Garden,
"Fri, Jan 10, 1964",Los Angeles Lakers,89,San Francisco Warriors,114,Box Score,,,,Cow Palace,
"Sat, Jan 11, 1964",St. Louis Hawks,112,Detroit Pistons,107,Box Score,,,,Cobo Arena,
"Sat, Jan 11, 1964",New York Knicks,118,Los Angeles Lakers,108,Box Score,,,,Peterson Gym,"at San Diego, CA"
"Sat, Jan 11, 1964",Boston Celtics,108,Philadelphia 76ers,115,Box Score,,3710.0,,Convention Hall,
"Sun, Jan 12, 1964",Philadelphia 76ers,112,Boston Celtics,123,Box Score,,2517.0,,Boston Garden,
"Sun, Jan 12, 1964",Detroit Pistons,88,Cincinnati Royals,120,Box Score,,,,Cincinnati Gardens,
"Sun, Jan 12, 1964",New York Knicks,105,San Francisco Warriors,112,Box Score,,,,Oakland Civic Auditorium,"at Oakland, CA"
"Sun, Jan 12, 1964",Baltimore Bullets,117,St. Louis Hawks,113,Box Score,,,,Kiel Auditorium,
"Wed, Jan 15, 1964",Boston Celtics,113,Baltimore Bullets,108,Box Score,,3479.0,,Baltimore Civic Center,
"Wed, Jan 15, 1964",Los Angeles Lakers,111,St. Louis Hawks,109,Box Score,,,,Kiel Auditorium,
"Wed, Jan 15, 1964",San Francisco Warriors,89,Detroit Pistons,79,Box Score,,,,Cobo Arena,
"Thu, Jan 16, 1964",Los Angeles Lakers,95,Cincinnati Royals,108,Box Score,,,,Cincinnati Gardens,
"Thu, Jan 16, 1964",New York Knicks,124,Detroit Pistons,116,Box Score,,,,Cincinnati Gardens,"at Cincinnati, OH"
"Fri, Jan 17, 1964",Los Angeles Lakers,79,Boston Celtics,99,Box Score,,10061.0,,Boston Garden,
"Fri, Jan 17, 1964",New York Knicks,99,Detroit Pistons,101,Box Score,,,,Boston Garden,"at Boston, MA"
"Fri, Jan 17, 1964",San Francisco Warriors,112,Philadelphia 76ers,91,Box Score,,,,Convention Hall,
"Sat, Jan 18, 1964",San Francisco Warriors,86,Baltimore Bullets,93,Box Score,,,,Baltimore Civic Center,
"Sat, Jan 18, 1964",Philadelphia 76ers,111,Los Angeles Lakers,115,Box Score,,,,Onondaga War Memorial,"at Syracuse, NY"
"Sat, Jan 18, 1964",St. Louis Hawks,121,Cincinnati Royals,120,Box Score,,,,Cincinnati Gardens,
"Sat, Jan 18, 1964",Boston Celtics,121,Detroit Pistons,115,Box Score,,4315.0,,Cobo Arena,
"Sun, Jan 19, 1964",New York Knicks,109,Baltimore Bullets,107,Box Score,,,,Baltimore Civic Center,
"Sun, Jan 19, 1964",San Francisco Warriors,105,Boston Celtics,108,Box Score,,4127.0,,Boston Garden,
"Sun, Jan 19, 1964",Cincinnati Royals,109,St. Louis Hawks,114,Box Score,,,,Kiel Auditorium,
"Mon, Jan 20, 1964",Detroit Pistons,118,Los Angeles Lakers,107,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Jan 21, 1964",Philadelphia 76ers,121,Baltimore Bullets,124,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Jan 21, 1964",Cincinnati Royals,139,New York Knicks,124,Box Score,,,,Madison Square Garden (III),
"Tue, Jan 21, 1964",Detroit Pistons,88,San Francisco Warriors,100,Box Score,,,,University of San Francisco,
"Tue, Jan 21, 1964",Boston Celtics,114,St. Louis Hawks,116,Box Score,,8331.0,,Kiel Auditorium,
"Wed, Jan 22, 1964",Philadelphia 76ers,116,Baltimore Bullets,124,Box Score,,,,Baltimore Civic Center,
"Wed, Jan 22, 1964",Detroit Pistons,101,Los Angeles Lakers,110,Box Score,,,,Los Angeles Memorial Sports Arena,
"Wed, Jan 22, 1964",Boston Celtics,92,Cincinnati Royals,109,Box Score,,10722.0,,Cincinnati Gardens,
"Thu, Jan 23, 1964",New York Knicks,114,Baltimore Bullets,130,Box Score,,,,Baltimore Civic Center,
"Thu, Jan 23, 1964",St. Louis Hawks,104,Boston Celtics,110,Box Score,,5074.0,,Rhode Island Auditorium,"at Providence, RI"
"Thu, Jan 23, 1964",Detroit Pistons,93,San Francisco Warriors,125,Box Score,,,,University of San Francisco,
"Fri, Jan 24, 1964",St. Louis Hawks,99,Boston Celtics,119,Box Score,,5840.0,,Boston Garden,
"Fri, Jan 24, 1964",San Francisco Warriors,100,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Fri, Jan 24, 1964",Cincinnati Royals,111,Philadelphia 76ers,134,Box Score,,,,Convention Hall,
"Sat, Jan 25, 1964",Cincinnati Royals,99,Baltimore Bullets,115,Box Score,,,,Baltimore Civic Center,
"Sat, Jan 25, 1964",Los Angeles Lakers,95,San Francisco Warriors,120,Box Score,,,,University of San Francisco,
"Sat, Jan 25, 1964",St. Louis Hawks,107,Detroit Pistons,98,Box Score,,,,Cobo Arena,
"Sat, Jan 25, 1964",Philadelphia 76ers,131,New York Knicks,129,Box Score,,,,Madison Square Garden (III),
"Sun, Jan 26, 1964",New York Knicks,102,Boston Celtics,115,Box Score,,7254.0,,Boston Garden,
"Sun, Jan 26, 1964",San Francisco Warriors,96,Los Angeles Lakers,108,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Jan 26, 1964",Baltimore Bullets,131,Philadelphia 76ers,120,Box Score,,,,Convention Hall,
"Sun, Jan 26, 1964",Detroit Pistons,104,St. Louis Hawks,106,Box Score,,,,Kiel Auditorium,
"Tue, Jan 28, 1964",San Francisco Warriors,139,Philadelphia 76ers,117,Box Score,,,,Convention Hall,
"Tue, Jan 28, 1964",Boston Celtics,127,New York Knicks,133,Box Score,,8179.0,,Madison Square Garden (III),
"Tue, Jan 28, 1964",Los Angeles Lakers,92,Detroit Pistons,93,Box Score,,,,Cobo Arena,
"Wed, Jan 29, 1964",San Francisco Warriors,100,Boston Celtics,92,Box Score,,9314.0,,Boston Garden,
"Wed, Jan 29, 1964",Philadelphia 76ers,102,Los Angeles Lakers,97,Box Score,,,,Boston Garden,"at Boston, MA"
"Wed, Jan 29, 1964",New York Knicks,105,St. Louis Hawks,104,Box Score,,,,Kiel Auditorium,
"Thu, Jan 30, 1964",Los Angeles Lakers,89,Baltimore Bullets,107,Box Score,,,,Baltimore Civic Center,
"Thu, Jan 30, 1964",New York Knicks,110,Cincinnati Royals,133,Box Score,,,,Cobo Arena,"at Detroit, MI"
"Thu, Jan 30, 1964",San Francisco Warriors,100,Detroit Pistons,109,Box Score,,,,Cobo Arena,
"Fri, Jan 31, 1964",Cincinnati Royals,118,Baltimore Bullets,106,Box Score,,,,University of Dayton Fieldhouse,"at Dayton, OH"
"Fri, Jan 31, 1964",Philadelphia 76ers,97,Boston Celtics,114,Box Score,,2860.0,,Boston Garden,
