Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Thu, Dec 1, 1955",St. Louis Hawks,98,Philadelphia Warriors,115,Box Score,,,,Convention Hall,
"Thu, Dec 1, 1955",New York Knicks,90,Minneapolis Lakers,97,Box Score,,,,Convention Hall,"at Philadelphia, PA"
"Fri, Dec 2, 1955",St. Louis Hawks,81,Boston Celtics,94,Box Score,,8047.0,,Boston Garden,
"Sat, Dec 3, 1955",Philadelphia Warriors,109,New York Knicks,102,Box Score,,,,Madison Square Garden (III),
"Sat, Dec 3, 1955",St. Louis Hawks,89,Rochester Royals,78,Box Score,,,,Rochester Community War Memorial,
"Sat, Dec 3, 1955",Minneapolis Lakers,103,Syracuse Nationals,114,Box Score,,,,Onondaga War Memorial,
"Sun, Dec 4, 1955",Boston Celtics,90,Fort Wayne Pistons,111,Box Score,,4909.0,,War Memorial Coliseum,
"Sun, Dec 4, 1955",Syracuse Nationals,102,Minneapolis Lakers,96,Box Score,,,,Minneapolis Auditorium,
"Sun, Dec 4, 1955",Philadelphia Warriors,84,Rochester Royals,107,Box Score,,,,Rochester Community War Memorial,
"Tue, Dec 6, 1955",Syracuse Nationals,88,Fort Wayne Pistons,90,Box Score,,,,Kiel Auditorium,"at St. Louis, MO"
"Tue, Dec 6, 1955",Philadelphia Warriors,116,Minneapolis Lakers,103,Box Score,,,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 6, 1955",Rochester Royals,105,New York Knicks,116,Box Score,,,,Madison Square Garden (III),
"Tue, Dec 6, 1955",Boston Celtics,122,St. Louis Hawks,99,Box Score,,7364.0,,Kiel Auditorium,
"Wed, Dec 7, 1955",Minneapolis Lakers,79,Rochester Royals,92,Box Score,,,,Rochester Community War Memorial,
"Thu, Dec 8, 1955",Syracuse Nationals,94,Fort Wayne Pistons,105,Box Score,,,,War Memorial Coliseum,
"Fri, Dec 9, 1955",Rochester Royals,109,Boston Celtics,108,Box Score,,5238.0,,Convention Hall,"at Philadelphia, PA"
"Fri, Dec 9, 1955",Syracuse Nationals,92,Philadelphia Warriors,101,Box Score,,,,Convention Hall,
"Sat, Dec 10, 1955",Minneapolis Lakers,102,Boston Celtics,118,Box Score,,7488.0,,Boston Garden,
"Sat, Dec 10, 1955",Fort Wayne Pistons,116,Rochester Royals,117,Box Score,OT,,,Rochester Community War Memorial,
"Sat, Dec 10, 1955",New York Knicks,99,St. Louis Hawks,80,Box Score,,,,Kiel Auditorium,
"Sun, Dec 11, 1955",Philadelphia Warriors,91,Fort Wayne Pistons,96,Box Score,,,,War Memorial Coliseum,
"Sun, Dec 11, 1955",St. Louis Hawks,91,Rochester Royals,93,Box Score,,,,Rochester Community War Memorial,
"Sun, Dec 11, 1955",Boston Celtics,89,Syracuse Nationals,101,Box Score,,3722.0,,Onondaga War Memorial,
"Tue, Dec 13, 1955",Philadelphia Warriors,109,Boston Celtics,108,Box Score,,9548.0,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 13, 1955",Minneapolis Lakers,91,New York Knicks,98,Box Score,,,,Madison Square Garden (III),
"Wed, Dec 14, 1955",New York Knicks,100,Boston Celtics,102,Box Score,,6095.0,,Boston Garden,
"Wed, Dec 14, 1955",Minneapolis Lakers,98,Fort Wayne Pistons,85,Box Score,,,,Boston Garden,"at Boston, MA"
"Wed, Dec 14, 1955",St. Louis Hawks,109,Rochester Royals,117,Box Score,,,,Cambria County War Memorial Arena,"at Johnstown, PA"
"Thu, Dec 15, 1955",Minneapolis Lakers,135,Syracuse Nationals,133,Box Score,3OT,,,Onondaga War Memorial,
"Thu, Dec 15, 1955",Fort Wayne Pistons,73,Philadelphia Warriors,80,Box Score,,,,Convention Hall,
"Fri, Dec 16, 1955",St. Louis Hawks,100,Rochester Royals,97,Box Score,OT,,,Milwaukee Arena,"at Milwaukee, WI"
"Sat, Dec 17, 1955",Syracuse Nationals,110,Boston Celtics,104,Box Score,,5411.0,,Boston Garden,
"Sat, Dec 17, 1955",New York Knicks,100,Fort Wayne Pistons,95,Box Score,,,,War Memorial Coliseum,
"Sat, Dec 17, 1955",Rochester Royals,92,Minneapolis Lakers,94,Box Score,,,,Minneapolis Auditorium,
"Sun, Dec 18, 1955",Philadelphia Warriors,79,Syracuse Nationals,99,Box Score,,,,Onondaga War Memorial,
"Sun, Dec 18, 1955",Rochester Royals,85,St. Louis Hawks,86,Box Score,,,,Kiel Auditorium,
"Sun, Dec 18, 1955",Boston Celtics,95,New York Knicks,92,Box Score,,12613.0,,Madison Square Garden (III),
"Sun, Dec 18, 1955",Minneapolis Lakers,86,Fort Wayne Pistons,96,Box Score,,,,War Memorial Coliseum,
"Tue, Dec 20, 1955",Minneapolis Lakers,104,Boston Celtics,111,Box Score,,9280.0,,Madison Square Garden (III),"at New York, NY"
"Tue, Dec 20, 1955",Syracuse Nationals,98,New York Knicks,91,Box Score,,,,Madison Square Garden (III),
"Wed, Dec 21, 1955",Philadelphia Warriors,96,Rochester Royals,92,Box Score,,,,Rochester Community War Memorial,
"Sun, Dec 25, 1955",New York Knicks,87,Fort Wayne Pistons,92,Box Score,,,,War Memorial Coliseum,
"Sun, Dec 25, 1955",Boston Celtics,115,Minneapolis Lakers,112,Box Score,,2962.0,,Minneapolis Auditorium,
"Sun, Dec 25, 1955",Rochester Royals,96,Syracuse Nationals,111,Box Score,,,,Onondaga War Memorial,
"Mon, Dec 26, 1955",St. Louis Hawks,67,Fort Wayne Pistons,83,Box Score,,,,Rochester Community War Memorial,"at Rochester, NY"
"Mon, Dec 26, 1955",Syracuse Nationals,91,Rochester Royals,93,Box Score,,,,Rochester Community War Memorial,
"Mon, Dec 26, 1955",New York Knicks,108,Philadelphia Warriors,97,Box Score,,,,Convention Hall,
