Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 5,Unnamed: 6,Attend.,LOG,Arena,Notes
"Sun, Mar 1, 1964",Philadelphia 76ers,93,Boston Celtics,108,Box Score,,4953,,Boston Garden,
"Sun, Mar 1, 1964",Cincinnati Royals,122,Baltimore Bullets,111,Box Score,,,,Baltimore Civic Center,
"Sun, Mar 1, 1964",St. Louis Hawks,91,Los Angeles Lakers,114,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sun, Mar 1, 1964",San Francisco Warriors,100,Detroit Pistons,86,Box Score,,,,Cobo Arena,
"Mon, Mar 2, 1964",St. Louis Hawks,111,San Francisco Warriors,102,Box Score,,,,Cow Palace,
"Tue, Mar 3, 1964",Philadelphia 76ers,94,Boston Celtics,108,Box Score,,3739,,Onondaga War Memorial,"at Syracuse, NY"
"Tue, Mar 3, 1964",Cincinnati Royals,117,New York Knicks,108,Box Score,,,,Madison Square Garden (III),
"Wed, Mar 4, 1964",New York Knicks,108,Baltimore Bullets,115,Box Score,,,,Baltimore Civic Center,
"Wed, Mar 4, 1964",Cincinnati Royals,108,Boston Celtics,112,Box Score,,13909,,Boston Garden,
"Wed, Mar 4, 1964",St. Louis Hawks,110,Los Angeles Lakers,105,Box Score,,,,Los Angeles Memorial Sports Arena,
"Thu, Mar 5, 1964",Detroit Pistons,125,Baltimore Bullets,120,Box Score,,,,Memorial Coliseum,"at Marion, IN"
"Thu, Mar 5, 1964",Boston Celtics,101,Cincinnati Royals,111,Box Score,,11855,,Cincinnati Gardens,
"Thu, Mar 5, 1964",St. Louis Hawks,104,San Francisco Warriors,102,Box Score,,,,Cow Palace,
"Sat, Mar 7, 1964",San Francisco Warriors,120,Los Angeles Lakers,118,Box Score,,,,Los Angeles Memorial Sports Arena,
"Sat, Mar 7, 1964",New York Knicks,115,Philadelphia 76ers,130,Box Score,,,,Philadelphia Arena,
"Sat, Mar 7, 1964",Boston Celtics,112,Detroit Pistons,94,Box Score,,3334,,Cobo Arena,
"Sat, Mar 7, 1964",Baltimore Bullets,101,Cincinnati Royals,104,Box Score,,,,Cincinnati Gardens,
"Sun, Mar 8, 1964",Detroit Pistons,118,Boston Celtics,128,Box Score,,4636,,Boston Garden,
"Sun, Mar 8, 1964",Philadelphia 76ers,108,New York Knicks,140,Box Score,,,,Madison Square Garden (III),
"Sun, Mar 8, 1964",Baltimore Bullets,117,St. Louis Hawks,135,Box Score,,,,Kiel Auditorium,
"Mon, Mar 9, 1964",Baltimore Bullets,112,Los Angeles Lakers,122,Box Score,,,,Los Angeles Memorial Sports Arena,
"Tue, Mar 10, 1964",Cincinnati Royals,103,Detroit Pistons,114,Box Score,,,,Cobo Arena,
"Tue, Mar 10, 1964",St. Louis Hawks,124,New York Knicks,105,Box Score,,,,Madison Square Garden (III),
"Tue, Mar 10, 1964",Baltimore Bullets,111,San Francisco Warriors,129,Box Score,,,,University of San Francisco,
"Wed, Mar 11, 1964",Baltimore Bullets,109,Los Angeles Lakers,115,Box Score,,,,Long Beach Arena,"at Long Beach, CA"
"Wed, Mar 11, 1964",Philadelphia 76ers,124,St. Louis Hawks,111,Box Score,,,,Kiel Auditorium,
"Thu, Mar 12, 1964",Baltimore Bullets,102,San Francisco Warriors,125,Box Score,,,,University of San Francisco,
